1959		Genre:	Thriller	Mean:	6.16		Standard Deviation:	1.08
1959		Genre:	War	Mean:	6.6		Standard Deviation:	1.3
1959		Genre:	Western	Mean:	5.73		Standard Deviation:	1.07
1959		Language:	English	Mean:	5.8		Standard Deviation:	1.83
1959		Language:	Français	Mean:	6.2		Standard Deviation:	0.65
1959		Language:	Italiano	Mean:	5.73		Standard Deviation:	2.15
1959		Language:	日本語	Mean:	6.77		Standard Deviation:	1.91
1960		All Languages All		Mean:	6.05		Standard Deviation:	1.64
1960		Genre:	Action	Mean:	5.42		Standard Deviation:	2.16
1960		Genre:	Adventure	Mean:	5.62		Standard Deviation:	1.53
1960		Genre:	Comedy	Mean:	6.04		Standard Deviation:	1.67
1960		Genre:	Crime	Mean:	6.04		Standard Deviation:	2.08
1960		Genre:	Drama	Mean:	6.23		Standard Deviation:	1.74
1960		Genre:	Family	Mean:	5.79		Standard Deviation:	0.86
1960		Genre:	Fantasy	Mean:	6.18		Standard Deviation:	1.18
1960		Genre:	History	Mean:	5.79		Standard Deviation:	1.87
1960		Genre:	Horror	Mean:	6.0		Standard Deviation:	1.29
1960		Genre:	Music	Mean:	6.21		Standard Deviation:	1.0
1960		Genre:	Romance	Mean:	5.88		Standard Deviation:	1.26
1960		Genre:	Science Fiction	Mean:	5.04		Standard Deviation:	1.29
1960		Genre:	Thriller	Mean:	6.67		Standard Deviation:	1.3
1960		Genre:	War	Mean:	5.45		Standard Deviation:	2.73
1960		Genre:	Western	Mean:	5.44		Standard Deviation:	1.97
1960		Language:	English	Mean:	6.04		Standard Deviation:	1.54
1960		Language:	Français	Mean:	6.68		Standard Deviation:	0.97
1960		Language:	Italiano	Mean:	5.9		Standard Deviation:	2.02
1960		Language:	日本語	Mean:	5.79		Standard Deviation:	2.26
1961		All Languages All		Mean:	5.89		Standard Deviation:	1.88
1961		Genre:	Action	Mean:	5.51		Standard Deviation:	2.0
1961		Genre:	Adventure	Mean:	4.71		Standard Deviation:	2.33
1961		Genre:	Comedy	Mean:	6.22		Standard Deviation:	1.6
1961		Genre:	Crime	Mean:	5.74		Standard Deviation:	2.17
1961		Genre:	Drama	Mean:	6.11		Standard Deviation:	1.86
1961		Genre:	Family	Mean:	5.91		Standard Deviation:	1.97
1961		Genre:	Fantasy	Mean:	5.44		Standard Deviation:	1.75
1961		Genre:	Horror	Mean:	5.28		Standard Deviation:	1.83
1961		Genre:	Mystery	Mean:	6.04		Standard Deviation:	1.5
1961		Genre:	Romance	Mean:	6.35		Standard Deviation:	1.05
1961		Genre:	Science Fiction	Mean:	5.24		Standard Deviation:	1.44
1961		Genre:	Thriller	Mean:	6.04		Standard Deviation:	1.47
1961		Genre:	War	Mean:	6.65		Standard Deviation:	1.04
1961		Language:	English	Mean:	5.75		Standard Deviation:	1.85
1961		Language:	Français	Mean:	6.8		Standard Deviation:	0.87
1961		Language:	Italiano	Mean:	5.84		Standard Deviation:	1.7
1961		Language:	日本語	Mean:	6.05		Standard Deviation:	2.75
1962		All Languages All		Mean:	5.76		Standard Deviation:	2.15
1962		Genre:	Action	Mean:	5.86		Standard Deviation:	1.97
1962		Genre:	Adventure	Mean:	5.31		Standard Deviation:	2.23
1962		Genre:	Comedy	Mean:	5.71		Standard Deviation:	1.95
1962		Genre:	Crime	Mean:	6.0		Standard Deviation:	2.43
1962		Genre:	Drama	Mean:	6.19		Standard Deviation:	2.05
1962		Genre:	Family	Mean:	5.3		Standard Deviation:	1.99
1962		Genre:	Fantasy	Mean:	5.9		Standard Deviation:	1.19
1962		Genre:	History	Mean:	6.5		Standard Deviation:	1.38
1962		Genre:	Horror	Mean:	5.34		Standard Deviation:	1.64
1962		Genre:	Mystery	Mean:	5.84		Standard Deviation:	2.12
1962		Genre:	Romance	Mean:	6.5		Standard Deviation:	0.93
1962		Genre:	Science Fiction	Mean:	5.37		Standard Deviation:	1.94
1962		Genre:	Thriller	Mean:	5.88		Standard Deviation:	1.56
1962		Genre:	War	Mean:	6.04		Standard Deviation:	1.21
1962		Language:	English	Mean:	5.56		Standard Deviation:	2.17
1962		Language:	Français	Mean:	6.53		Standard Deviation:	1.0
1962		Language:	Italiano	Mean:	4.6		Standard Deviation:	2.9
1962		Language:	日本語	Mean:	6.23		Standard Deviation:	2.06
1963		All Languages All		Mean:	5.9		Standard Deviation:	2.05
1963		Genre:	Action	Mean:	5.78		Standard Deviation:	2.34
1963		Genre:	Adventure	Mean:	5.15		Standard Deviation:	2.63
1963		Genre:	Comedy	Mean:	6.31		Standard Deviation:	1.23
1963		Genre:	Crime	Mean:	6.35		Standard Deviation:	1.27
1963		Genre:	Documentary	Mean:	7.08		Standard Deviation:	1.21
1963		Genre:	Drama	Mean:	5.87		Standard Deviation:	2.17
1963		Genre:	Family	Mean:	6.32		Standard Deviation:	0.94
1963		Genre:	History	Mean:	4.9		Standard Deviation:	2.76
1963		Genre:	Horror	Mean:	5.72		Standard Deviation:	1.41
1963		Genre:	Mystery	Mean:	6.71		Standard Deviation:	0.69
1963		Genre:	Romance	Mean:	6.19		Standard Deviation:	1.31
1963		Genre:	Science Fiction	Mean:	5.28		Standard Deviation:	1.8
1963		Genre:	Thriller	Mean:	6.45		Standard Deviation:	0.97
1963		Genre:	War	Mean:	6.07		Standard Deviation:	1.9
1963		Language:	English	Mean:	5.63		Standard Deviation:	2.13
1963		Language:	Français	Mean:	6.07		Standard Deviation:	1.77
1963		Language:	Italiano	Mean:	5.75		Standard Deviation:	2.16
1963		Language:	日本語	Mean:	6.49		Standard Deviation:	2.03
1964		All Languages All		Mean:	5.95		Standard Deviation:	1.92
1964		Genre:	Action	Mean:	5.93		Standard Deviation:	2.21
1964		Genre:	Adventure	Mean:	5.6		Standard Deviation:	2.46
1964		Genre:	Comedy	Mean:	6.04		Standard Deviation:	1.72
1964		Genre:	Crime	Mean:	6.41		Standard Deviation:	1.71
1964		Genre:	Drama	Mean:	6.06		Standard Deviation:	2.04
1964		Genre:	Family	Mean:	6.62		Standard Deviation:	1.02
1964		Genre:	Fantasy	Mean:	5.79		Standard Deviation:	2.14
1964		Genre:	History	Mean:	6.43		Standard Deviation:	1.22
1964		Genre:	Horror	Mean:	5.9		Standard Deviation:	1.78
1964		Genre:	Music	Mean:	6.23		Standard Deviation:	2.1
1964		Genre:	Mystery	Mean:	6.49		Standard Deviation:	0.85
1964		Genre:	Romance	Mean:	6.22		Standard Deviation:	1.29
1964		Genre:	Science Fiction	Mean:	5.62		Standard Deviation:	1.3
1964		Genre:	Thriller	Mean:	6.64		Standard Deviation:	0.76
1964		Genre:	War	Mean:	6.08		Standard Deviation:	1.95
1964		Genre:	Western	Mean:	5.52		Standard Deviation:	1.72
1964		Language:	English	Mean:	5.72		Standard Deviation:	1.85
1964		Language:	Français	Mean:	6.73		Standard Deviation:	1.05
1964		Language:	Italiano	Mean:	6.0		Standard Deviation:	2.52
1964		Language:	日本語	Mean:	6.91		Standard Deviation:	1.4
1965		All Languages All		Mean:	5.97		Standard Deviation:	1.9
1965		Genre:	Action	Mean:	5.65		Standard Deviation:	2.0
1965		Genre:	Adventure	Mean:	5.4		Standard Deviation:	2.06
1965		Genre:	Comedy	Mean:	5.98		Standard Deviation:	1.87
1965		Genre:	Crime	Mean:	5.84		Standard Deviation:	2.25
1965		Genre:	Drama	Mean:	6.42		Standard Deviation:	1.63
1965		Genre:	Foreign	Mean:	4.89		Standard Deviation:	3.0
1965		Genre:	History	Mean:	6.49		Standard Deviation:	0.63
1965		Genre:	Horror	Mean:	5.29		Standard Deviation:	1.69
1965		Genre:	Mystery	Mean:	6.06		Standard Deviation:	1.86
1965		Genre:	Romance	Mean:	5.98		Standard Deviation:	1.43
1965		Genre:	Science Fiction	Mean:	4.81		Standard Deviation:	1.86
1965		Genre:	Thriller	Mean:	5.74		Standard Deviation:	2.2
1965		Genre:	War	Mean:	6.79		Standard Deviation:	0.98
1965		Genre:	Western	Mean:	6.14		Standard Deviation:	0.89
1965		Language:	English	Mean:	5.71		Standard Deviation:	1.9
1965		Language:	Français	Mean:	6.09		Standard Deviation:	2.25
1965		Language:	Italiano	Mean:	5.24		Standard Deviation:	2.64
1965		Language:	Pусский	Mean:	6.1		Standard Deviation:	1.89
1965		Language:	日本語	Mean:	6.7		Standard Deviation:	0.91
1966		All Languages All		Mean:	5.84		Standard Deviation:	1.75
1966		Genre:	Action	Mean:	5.45		Standard Deviation:	2.09
1966		Genre:	Adventure	Mean:	5.07		Standard Deviation:	2.41
1966		Genre:	Comedy	Mean:	5.92		Standard Deviation:	1.69
1966		Genre:	Crime	Mean:	5.09		Standard Deviation:	2.41
1966		Genre:	Drama	Mean:	6.01		Standard Deviation:	1.92
1966		Genre:	Family	Mean:	6.32		Standard Deviation:	1.02
1966		Genre:	Fantasy	Mean:	5.99		Standard Deviation:	0.71
1966		Genre:	History	Mean:	6.28		Standard Deviation:	2.04
1966		Genre:	Horror	Mean:	5.26		Standard Deviation:	1.1
1966		Genre:	Mystery	Mean:	5.85		Standard Deviation:	1.66
1966		Genre:	Romance	Mean:	5.98		Standard Deviation:	1.46
1966		Genre:	Science Fiction	Mean:	5.27		Standard Deviation:	2.02
1966		Genre:	Thriller	Mean:	5.57		Standard Deviation:	1.64
1966		Genre:	War	Mean:	6.21		Standard Deviation:	1.75
1966		Genre:	Western	Mean:	5.73		Standard Deviation:	1.45
1966		Language:	Deutsch	Mean:	6.1		Standard Deviation:	1.03
1966		Language:	English	Mean:	5.59		Standard Deviation:	1.65
1966		Language:	Français	Mean:	6.6		Standard Deviation:	1.91
1966		Language:	Italiano	Mean:	5.51		Standard Deviation:	2.31
1966		Language:	Pусский	Mean:	5.7		Standard Deviation:	2.04
1966		Language:	日本語	Mean:	6.37		Standard Deviation:	1.75
1967		All Languages All		Mean:	5.81		Standard Deviation:	1.91
1967		Genre:	Action	Mean:	5.83		Standard Deviation:	1.71
1967		Genre:	Adventure	Mean:	5.88		Standard Deviation:	1.66
1967		Genre:	Comedy	Mean:	5.91		Standard Deviation:	1.97
1967		Genre:	Crime	Mean:	6.09		Standard Deviation:	2.03
1967		Genre:	Documentary	Mean:	6.17		Standard Deviation:	1.74
1967		Genre:	Drama	Mean:	6.25		Standard Deviation:	1.65
1967		Genre:	Family	Mean:	6.05		Standard Deviation:	0.67
1967		Genre:	Fantasy	Mean:	5.92		Standard Deviation:	0.79
1967		Genre:	Foreign	Mean:	6.23		Standard Deviation:	1.07
1967		Genre:	History	Mean:	6.53		Standard Deviation:	0.98
1967		Genre:	Horror	Mean:	5.5		Standard Deviation:	1.33
1967		Genre:	Music	Mean:	5.52		Standard Deviation:	2.07
1967		Genre:	Mystery	Mean:	6.2		Standard Deviation:	0.61
1967		Genre:	Romance	Mean:	6.1		Standard Deviation:	2.03
1967		Genre:	Science Fiction	Mean:	4.62		Standard Deviation:	1.89
1967		Genre:	Thriller	Mean:	6.0		Standard Deviation:	1.48
1967		Genre:	War	Mean:	5.54		Standard Deviation:	2.35
1967		Genre:	Western	Mean:	5.22		Standard Deviation:	2.28
1967		Language:	English	Mean:	5.64		Standard Deviation:	2.0
1967		Language:	Français	Mean:	6.65		Standard Deviation:	1.32
1967		Language:	Italiano	Mean:	5.13		Standard Deviation:	2.45
1967		Language:	Pусский	Mean:	6.2		Standard Deviation:	1.6
1967		Language:	日本語	Mean:	6.21		Standard Deviation:	1.15
1968		All Languages All		Mean:	5.86		Standard Deviation:	1.82
1968		Genre:	Action	Mean:	5.67		Standard Deviation:	1.84
1968		Genre:	Adventure	Mean:	5.87		Standard Deviation:	1.66
1968		Genre:	Animation	Mean:	6.52		Standard Deviation:	0.71
1968		Genre:	Comedy	Mean:	6.04		Standard Deviation:	1.6
1968		Genre:	Crime	Mean:	5.87		Standard Deviation:	1.93
1968		Genre:	Documentary	Mean:	5.69		Standard Deviation:	1.99
1968		Genre:	Drama	Mean:	6.12		Standard Deviation:	1.44
1968		Genre:	Family	Mean:	6.27		Standard Deviation:	0.64
1968		Genre:	Fantasy	Mean:	6.22		Standard Deviation:	0.66
1968		Genre:	Foreign	Mean:	6.12		Standard Deviation:	1.72
1968		Genre:	Horror	Mean:	6.23		Standard Deviation:	1.3
1968		Genre:	Music	Mean:	5.99		Standard Deviation:	1.23
1968		Genre:	Mystery	Mean:	5.69		Standard Deviation:	2.24
1968		Genre:	Romance	Mean:	6.19		Standard Deviation:	1.45
1968		Genre:	Science Fiction	Mean:	5.14		Standard Deviation:	2.22
1968		Genre:	Thriller	Mean:	5.47		Standard Deviation:	2.01
1968		Genre:	War	Mean:	5.92		Standard Deviation:	1.98
1968		Genre:	Western	Mean:	5.09		Standard Deviation:	2.31
1968		Language:	English	Mean:	5.93		Standard Deviation:	1.66
1968		Language:	Français	Mean:	6.09		Standard Deviation:	1.8
1968		Language:	Italiano	Mean:	4.37		Standard Deviation:	2.67
1968		Language:	Pусский	Mean:	6.42		Standard Deviation:	1.06
1968		Language:	日本語	Mean:	6.48		Standard Deviation:	1.82
1969		All Languages All		Mean:	5.68		Standard Deviation:	2.06
1969		Genre:	Action	Mean:	5.2		Standard Deviation:	1.88
1969		Genre:	Adventure	Mean:	5.39		Standard Deviation:	1.61
1969		Genre:	Comedy	Mean:	5.58		Standard Deviation:	1.87
1969		Genre:	Crime	Mean:	5.54		Standard Deviation:	2.44
1969		Genre:	Documentary	Mean:	6.41		Standard Deviation:	1.39
1969		Genre:	Drama	Mean:	5.95		Standard Deviation:	1.92
1969		Genre:	Family	Mean:	5.84		Standard Deviation:	1.07
1969		Genre:	Fantasy	Mean:	6.41		Standard Deviation:	1.75
1969		Genre:	Foreign	Mean:	5.88		Standard Deviation:	1.85
1969		Genre:	History	Mean:	6.88		Standard Deviation:	0.71
1969		Genre:	Horror	Mean:	5.04		Standard Deviation:	1.91
1969		Genre:	Mystery	Mean:	4.67		Standard Deviation:	2.36
1969		Genre:	Romance	Mean:	5.87		Standard Deviation:	1.78
1969		Genre:	Science Fiction	Mean:	5.08		Standard Deviation:	1.66
1969		Genre:	Thriller	Mean:	5.01		Standard Deviation:	2.56
1969		Genre:	War	Mean:	5.87		Standard Deviation:	0.89
1969		Genre:	Western	Mean:	5.2		Standard Deviation:	1.96
1969		Language:	Deutsch	Mean:	5.91		Standard Deviation:	1.92
1969		Language:	English	Mean:	5.65		Standard Deviation:	1.75
1969		Language:	Français	Mean:	6.53		Standard Deviation:	2.52
1969		Language:	Italiano	Mean:	5.08		Standard Deviation:	2.58
1969		Language:	日本語	Mean:	5.96		Standard Deviation:	1.92
1970		All Languages All		Mean:	5.86		Standard Deviation:	2.05
1970		Genre:	Action	Mean:	5.9		Standard Deviation:	1.63
1970		Genre:	Adventure	Mean:	6.28		Standard Deviation:	1.47
1970		Genre:	Comedy	Mean:	5.68		Standard Deviation:	2.01
1970		Genre:	Crime	Mean:	6.69		Standard Deviation:	1.34
1970		Genre:	Documentary	Mean:	5.76		Standard Deviation:	2.8
1970		Genre:	Drama	Mean:	5.83		Standard Deviation:	2.19
1970		Genre:	Family	Mean:	6.71		Standard Deviation:	0.48
1970		Genre:	Fantasy	Mean:	6.6		Standard Deviation:	1.12
1970		Genre:	Foreign	Mean:	6.73		Standard Deviation:	0.73
1970		Genre:	History	Mean:	6.18		Standard Deviation:	1.96
1970		Genre:	Horror	Mean:	5.76		Standard Deviation:	1.58
1970		Genre:	Music	Mean:	5.44		Standard Deviation:	2.86
1970		Genre:	Mystery	Mean:	6.2		Standard Deviation:	1.74
1970		Genre:	Romance	Mean:	6.25		Standard Deviation:	2.13
1970		Genre:	Science Fiction	Mean:	5.05		Standard Deviation:	1.91
1970		Genre:	Thriller	Mean:	6.08		Standard Deviation:	1.33
1970		Genre:	War	Mean:	5.8		Standard Deviation:	2.2
1970		Genre:	Western	Mean:	5.66		Standard Deviation:	1.99
1970		Language:	Deutsch	Mean:	6.41		Standard Deviation:	1.01
1970		Language:	English	Mean:	5.6		Standard Deviation:	2.18
1970		Language:	Français	Mean:	6.4		Standard Deviation:	1.68
1970		Language:	Italiano	Mean:	5.83		Standard Deviation:	2.2
1970		Language:	Pусский	Mean:	6.31		Standard Deviation:	1.16
1970		Language:	日本語	Mean:	6.53		Standard Deviation:	1.04
1971		All Languages All		Mean:	5.74		Standard Deviation:	2.01
1971		Genre:	Action	Mean:	5.83		Standard Deviation:	1.58
1971		Genre:	Adventure	Mean:	6.17		Standard Deviation:	1.11
1971		Genre:	Comedy	Mean:	5.88		Standard Deviation:	2.14
1971		Genre:	Crime	Mean:	5.57		Standard Deviation:	2.39
1971		Genre:	Documentary	Mean:	5.61		Standard Deviation:	2.66
1971		Genre:	Drama	Mean:	6.14		Standard Deviation:	1.71
1971		Genre:	Family	Mean:	5.79		Standard Deviation:	1.76
1971		Genre:	Fantasy	Mean:	5.89		Standard Deviation:	1.7
1971		Genre:	Foreign	Mean:	6.0		Standard Deviation:	2.05
1971		Genre:	History	Mean:	6.72		Standard Deviation:	0.52
1971		Genre:	Horror	Mean:	5.6		Standard Deviation:	1.56
1971		Genre:	Mystery	Mean:	6.17		Standard Deviation:	1.17
1971		Genre:	Romance	Mean:	6.16		Standard Deviation:	1.56
1971		Genre:	Science Fiction	Mean:	4.84		Standard Deviation:	2.04
1971		Genre:	Thriller	Mean:	6.0		Standard Deviation:	1.68
1971		Genre:	War	Mean:	6.59		Standard Deviation:	0.66
1971		Genre:	Western	Mean:	4.76		Standard Deviation:	2.49
1971		Language:	Deutsch	Mean:	6.82		Standard Deviation:	0.7
1971		Language:	English	Mean:	5.79		Standard Deviation:	1.93
1971		Language:	Français	Mean:	6.0		Standard Deviation:	1.68
1971		Language:	Italiano	Mean:	4.67		Standard Deviation:	2.52
1971		Language:	Pусский	Mean:	6.77		Standard Deviation:	0.56
1971		Language:	日本語	Mean:	5.46		Standard Deviation:	3.04
1972		All Languages All		Mean:	5.73		Standard Deviation:	2.03
1972		Genre:	Action	Mean:	6.24		Standard Deviation:	1.43
1972		Genre:	Adventure	Mean:	6.54		Standard Deviation:	0.7
1972		Genre:	Comedy	Mean:	5.62		Standard Deviation:	1.96
1972		Genre:	Crime	Mean:	6.44		Standard Deviation:	1.35
1972		Genre:	Documentary	Mean:	5.91		Standard Deviation:	3.13
1972		Genre:	Drama	Mean:	5.94		Standard Deviation:	1.86
1972		Genre:	Family	Mean:	5.27		Standard Deviation:	2.5
1972		Genre:	Fantasy	Mean:	5.38		Standard Deviation:	2.21
1972		Genre:	Foreign	Mean:	6.27		Standard Deviation:	0.7
1972		Genre:	History	Mean:	6.5		Standard Deviation:	0.87
1972		Genre:	Horror	Mean:	5.58		Standard Deviation:	1.51
1972		Genre:	Music	Mean:	5.58		Standard Deviation:	2.9
1972		Genre:	Mystery	Mean:	6.12		Standard Deviation:	1.33
1972		Genre:	Romance	Mean:	5.94		Standard Deviation:	2.48
1972		Genre:	Science Fiction	Mean:	5.01		Standard Deviation:	2.02
1972		Genre:	Thriller	Mean:	6.09		Standard Deviation:	1.59
1972		Genre:	Western	Mean:	6.3		Standard Deviation:	0.99
1972		Language:	Deutsch	Mean:	5.88		Standard Deviation:	1.51
1972		Language:	English	Mean:	5.73		Standard Deviation:	1.95
1972		Language:	Français	Mean:	6.59		Standard Deviation:	0.82
1972		Language:	Italiano	Mean:	5.15		Standard Deviation:	2.77
1972		Language:	日本語	Mean:	6.08		Standard Deviation:	1.86
1973		All Languages All		Mean:	5.8		Standard Deviation:	1.93
1973		Genre:	Action	Mean:	5.69		Standard Deviation:	1.83
1973		Genre:	Adventure	Mean:	5.19		Standard Deviation:	2.22
1973		Genre:	Animation	Mean:	5.56		Standard Deviation:	2.07
1973		Genre:	Comedy	Mean:	5.67		Standard Deviation:	2.08
1973		Genre:	Crime	Mean:	5.76		Standard Deviation:	2.29
1973		Genre:	Documentary	Mean:	6.95		Standard Deviation:	1.81
1973		Genre:	Drama	Mean:	6.2		Standard Deviation:	1.65
1973		Genre:	Family	Mean:	5.79		Standard Deviation:	0.92
1973		Genre:	Fantasy	Mean:	6.02		Standard Deviation:	1.9
1973		Genre:	Foreign	Mean:	6.03		Standard Deviation:	1.09
1973		Genre:	Horror	Mean:	5.57		Standard Deviation:	1.47
1973		Genre:	Music	Mean:	6.46		Standard Deviation:	1.02
1973		Genre:	Mystery	Mean:	6.42		Standard Deviation:	0.69
1973		Genre:	Romance	Mean:	6.41		Standard Deviation:	1.38
1973		Genre:	Science Fiction	Mean:	5.78		Standard Deviation:	1.14
1973		Genre:	TV Movie	Mean:	5.8		Standard Deviation:	2.15
1973		Genre:	Thriller	Mean:	5.68		Standard Deviation:	1.88
1973		Genre:	Western	Mean:	5.47		Standard Deviation:	2.23
1973		Language:	English	Mean:	5.86		Standard Deviation:	1.64
1973		Language:	Español	Mean:	4.71		Standard Deviation:	2.86
1973		Language:	Français	Mean:	5.77		Standard Deviation:	2.76
1973		Language:	Italiano	Mean:	5.12		Standard Deviation:	2.73
1973		Language:	Pусский	Mean:	5.98		Standard Deviation:	1.25
1973		Language:	日本語	Mean:	6.48		Standard Deviation:	1.19
1974		All Languages All		Mean:	5.66		Standard Deviation:	2.13
1974		Genre:	Action	Mean:	5.7		Standard Deviation:	2.11
1974		Genre:	Adventure	Mean:	5.94		Standard Deviation:	1.56
1974		Genre:	Animation	Mean:	5.96		Standard Deviation:	1.04
1974		Genre:	Comedy	Mean:	5.67		Standard Deviation:	1.93
1974		Genre:	Crime	Mean:	5.56		Standard Deviation:	2.38
1974		Genre:	Documentary	Mean:	6.12		Standard Deviation:	2.85
1974		Genre:	Drama	Mean:	5.88		Standard Deviation:	2.0
1974		Genre:	Family	Mean:	6.35		Standard Deviation:	0.85
1974		Genre:	Fantasy	Mean:	6.0		Standard Deviation:	1.93
1974		Genre:	Foreign	Mean:	5.89		Standard Deviation:	1.87
1974		Genre:	History	Mean:	7.27		Standard Deviation:	0.46
1974		Genre:	Horror	Mean:	5.26		Standard Deviation:	1.74
1974		Genre:	Mystery	Mean:	6.09		Standard Deviation:	2.11
1974		Genre:	Romance	Mean:	5.31		Standard Deviation:	2.24
1974		Genre:	Science Fiction	Mean:	5.34		Standard Deviation:	1.64
1974		Genre:	TV Movie	Mean:	4.81		Standard Deviation:	2.37
1974		Genre:	Thriller	Mean:	5.71		Standard Deviation:	2.13
1974		Language:	Deutsch	Mean:	6.8		Standard Deviation:	0.94
1974		Language:	English	Mean:	5.68		Standard Deviation:	2.01
1974		Language:	Français	Mean:	6.14		Standard Deviation:	1.63
1974		Language:	Italiano	Mean:	4.66		Standard Deviation:	2.78
1974		Language:	日本語	Mean:	6.88		Standard Deviation:	0.6
1975		All Languages All		Mean:	5.35		Standard Deviation:	2.35
1975		Genre:	Action	Mean:	5.45		Standard Deviation:	1.97
1975		Genre:	Adventure	Mean:	6.3		Standard Deviation:	0.96
1975		Genre:	Comedy	Mean:	5.85		Standard Deviation:	2.09
1975		Genre:	Crime	Mean:	5.15		Standard Deviation:	2.46
1975		Genre:	Documentary	Mean:	5.3		Standard Deviation:	2.55
1975		Genre:	Drama	Mean:	5.4		Standard Deviation:	2.31
1975		Genre:	Family	Mean:	5.39		Standard Deviation:	2.42
1975		Genre:	Fantasy	Mean:	5.53		Standard Deviation:	2.47
1975		Genre:	Foreign	Mean:	5.26		Standard Deviation:	2.63
1975		Genre:	History	Mean:	6.07		Standard Deviation:	1.82
1975		Genre:	Horror	Mean:	5.56		Standard Deviation:	1.71
1975		Genre:	Music	Mean:	4.6		Standard Deviation:	2.75
1975		Genre:	Mystery	Mean:	6.05		Standard Deviation:	1.46
1975		Genre:	Romance	Mean:	5.78		Standard Deviation:	1.96
1975		Genre:	Science Fiction	Mean:	5.91		Standard Deviation:	0.96
1975		Genre:	Thriller	Mean:	5.59		Standard Deviation:	1.93
1975		Genre:	War	Mean:	5.33		Standard Deviation:	2.29
1975		Genre:	Western	Mean:	4.98		Standard Deviation:	2.26
1975		Language:	Deutsch	Mean:	6.14		Standard Deviation:	2.04
1975		Language:	English	Mean:	5.42		Standard Deviation:	2.03
1975		Language:	Français	Mean:	6.26		Standard Deviation:	1.7
1975		Language:	Italiano	Mean:	4.0		Standard Deviation:	3.04
1975		Language:	Pусский	Mean:	5.84		Standard Deviation:	2.45
1976		All Languages All		Mean:	5.59		Standard Deviation:	2.17
1976		Genre:	Action	Mean:	5.21		Standard Deviation:	2.02
1976		Genre:	Adventure	Mean:	6.17		Standard Deviation:	1.84
1976		Genre:	Comedy	Mean:	6.1		Standard Deviation:	1.6
1976		Genre:	Crime	Mean:	5.65		Standard Deviation:	2.36
1976		Genre:	Documentary	Mean:	4.71		Standard Deviation:	3.27
1976		Genre:	Drama	Mean:	5.9		Standard Deviation:	1.97
1976		Genre:	Family	Mean:	5.94		Standard Deviation:	1.87
1976		Genre:	Fantasy	Mean:	6.05		Standard Deviation:	1.84
1976		Genre:	Foreign	Mean:	5.34		Standard Deviation:	1.64
1976		Genre:	History	Mean:	6.56		Standard Deviation:	0.98
1976		Genre:	Horror	Mean:	5.36		Standard Deviation:	1.75
1976		Genre:	Music	Mean:	6.3		Standard Deviation:	1.25
1976		Genre:	Mystery	Mean:	6.08		Standard Deviation:	2.02
1976		Genre:	Romance	Mean:	6.41		Standard Deviation:	0.8
1976		Genre:	Science Fiction	Mean:	5.05		Standard Deviation:	1.68
1976		Genre:	Thriller	Mean:	5.71		Standard Deviation:	1.99
1976		Genre:	War	Mean:	6.16		Standard Deviation:	0.92
1976		Genre:	Western	Mean:	5.86		Standard Deviation:	1.02
1976		Language:	Deutsch	Mean:	6.14		Standard Deviation:	1.35
1976		Language:	English	Mean:	5.5		Standard Deviation:	2.17
1976		Language:	Français	Mean:	6.59		Standard Deviation:	0.8
1976		Language:	Italiano	Mean:	4.9		Standard Deviation:	2.73
1976		Language:	普通话	Mean:	5.15		Standard Deviation:	1.88
1977		All Languages All		Mean:	5.89		Standard Deviation:	1.81
1977		Genre:	Action	Mean:	5.56		Standard Deviation:	2.16
1977		Genre:	Adventure	Mean:	5.92		Standard Deviation:	1.42
1977		Genre:	Animation	Mean:	5.37		Standard Deviation:	2.1
1977		Genre:	Comedy	Mean:	6.01		Standard Deviation:	1.73
1977		Genre:	Crime	Mean:	5.15		Standard Deviation:	2.63
1977		Genre:	Documentary	Mean:	6.97		Standard Deviation:	2.04
1977		Genre:	Drama	Mean:	5.97		Standard Deviation:	1.8
1977		Genre:	Family	Mean:	6.25		Standard Deviation:	1.17
1977		Genre:	Fantasy	Mean:	5.83		Standard Deviation:	1.65
1977		Genre:	Foreign	Mean:	5.51		Standard Deviation:	2.46
1977		Genre:	Horror	Mean:	5.67		Standard Deviation:	1.46
1977		Genre:	Music	Mean:	5.68		Standard Deviation:	2.2
1977		Genre:	Mystery	Mean:	6.3		Standard Deviation:	0.6
1977		Genre:	Romance	Mean:	6.04		Standard Deviation:	1.55
1977		Genre:	Science Fiction	Mean:	4.99		Standard Deviation:	1.73
1977		Genre:	Thriller	Mean:	5.83		Standard Deviation:	1.65
1977		Genre:	War	Mean:	6.31		Standard Deviation:	1.28
1977		Language:	Deutsch	Mean:	6.41		Standard Deviation:	1.02
1977		Language:	English	Mean:	5.65		Standard Deviation:	1.78
1977		Language:	Français	Mean:	6.1		Standard Deviation:	1.08
1977		Language:	Italiano	Mean:	5.47		Standard Deviation:	2.24
1977		Language:	Pусский	Mean:	6.69		Standard Deviation:	0.96
1978		All Languages All		Mean:	5.53		Standard Deviation:	2.11
1978		Genre:	Action	Mean:	5.61		Standard Deviation:	1.98
1978		Genre:	Adventure	Mean:	5.58		Standard Deviation:	1.64
1978		Genre:	Comedy	Mean:	5.74		Standard Deviation:	1.83
1978		Genre:	Crime	Mean:	5.11		Standard Deviation:	2.66
1978		Genre:	Documentary	Mean:	6.31		Standard Deviation:	1.35
