1914		Genre:	Mystery	Counts:	1		Revenues:	0
1914		Genre:	Romance	Counts:	1		Revenues:	0
1914		Genre:	Western	Counts:	1		Revenues:	0
1914		Language:	English	Counts:	5		Revenues:	0
1914		Language:	Français	Counts:	2		Revenues:	0
1914		Language:	No Language	Counts:	3		Revenues:	0
1915		All Languages All Genres:		Counts:	10		Revenues:	11000000
1915		Genre:	Action	Counts:	1		Revenues:	0
1915		Genre:	Animation	Counts:	2		Revenues:	0
1915		Genre:	Comedy	Counts:	11		Revenues:	0
1915		Genre:	Crime	Counts:	2		Revenues:	0
1915		Genre:	Drama	Counts:	14		Revenues:	11137365
1915		Genre:	Family	Counts:	1		Revenues:	0
1915		Genre:	Fantasy	Counts:	2		Revenues:	0
1915		Genre:	History	Counts:	2		Revenues:	11000000
1915		Genre:	Romance	Counts:	3		Revenues:	0
1915		Genre:	War	Counts:	4		Revenues:	11000000
1915		Genre:	Western	Counts:	1		Revenues:	0
1915		Language:	English	Counts:	4		Revenues:	0
1915		Language:	Français	Counts:	1		Revenues:	0
1915		Language:	Magyar	Counts:	1		Revenues:	0
1915		Language:	No Language	Counts:	4		Revenues:	11000000
1916		All Languages All Genres:		Counts:	12		Revenues:	8000000
1916		Genre:	Action	Counts:	1		Revenues:	8000000
1916		Genre:	Adventure	Counts:	2		Revenues:	8000000
1916		Genre:	Animation	Counts:	1		Revenues:	0
1916		Genre:	Comedy	Counts:	13		Revenues:	0
1916		Genre:	Crime	Counts:	2		Revenues:	0
1916		Genre:	Drama	Counts:	10		Revenues:	8000000
1916		Genre:	Fantasy	Counts:	1		Revenues:	0
1916		Genre:	Horror	Counts:	1		Revenues:	0
1916		Genre:	Mystery	Counts:	2		Revenues:	0
1916		Genre:	Romance	Counts:	3		Revenues:	0
1916		Genre:	Science Fiction	Counts:	1		Revenues:	8000000
1916		Genre:	Western	Counts:	2		Revenues:	0
1916		Language:	Dansk	Counts:	1		Revenues:	0
1916		Language:	English	Counts:	9		Revenues:	8000000
1916		Language:	No Language	Counts:	2		Revenues:	0
1917		All Languages All Genres:		Counts:	10		Revenues:	0
1917		Genre:	Action	Counts:	1		Revenues:	0
1917		Genre:	Comedy	Counts:	9		Revenues:	0
1917		Genre:	Drama	Counts:	7		Revenues:	0
1917		Genre:	Fantasy	Counts:	1		Revenues:	0
1917		Genre:	Romance	Counts:	1		Revenues:	0
1917		Genre:	Western	Counts:	1		Revenues:	0
1917		Language:	English	Counts:	8		Revenues:	0
1917		Language:	No Language	Counts:	2		Revenues:	0
1918		All Languages All Genres:		Counts:	9		Revenues:	8000000
1918		Genre:	Comedy	Counts:	6		Revenues:	8000000
1918		Genre:	Drama	Counts:	11		Revenues:	8000000
1918		Genre:	Fantasy	Counts:	1		Revenues:	0
1918		Genre:	History	Counts:	1		Revenues:	0
1918		Genre:	Romance	Counts:	2		Revenues:	0
1918		Genre:	War	Counts:	1		Revenues:	0
1918		Language:	Deutsch	Counts:	2		Revenues:	0
1918		Language:	English	Counts:	4		Revenues:	8000000
1918		Language:	No Language	Counts:	2		Revenues:	0
1918		Language:	Pусский	Counts:	1		Revenues:	0
1919		All Languages All Genres:		Counts:	10		Revenues:	0
1919		Genre:	Action	Counts:	1		Revenues:	0
1919		Genre:	Adventure	Counts:	3		Revenues:	0
1919		Genre:	Comedy	Counts:	10		Revenues:	0
1919		Genre:	Documentary	Counts:	1		Revenues:	0
1919		Genre:	Drama	Counts:	12		Revenues:	0
1919		Genre:	History	Counts:	1		Revenues:	0
1919		Genre:	Romance	Counts:	3		Revenues:	0
1919		Genre:	War	Counts:	1		Revenues:	0
1919		Genre:	Western	Counts:	1		Revenues:	0
1919		Language:	Deutsch	Counts:	2		Revenues:	0
1919		Language:	English	Counts:	4		Revenues:	0
1919		Language:	No Language	Counts:	3		Revenues:	0
1919		Language:	svenska	Counts:	1		Revenues:	0
1920		All Languages All Genres:		Counts:	12		Revenues:	0
1920		Genre:	Action	Counts:	3		Revenues:	0
1920		Genre:	Adventure	Counts:	3		Revenues:	0
1920		Genre:	Comedy	Counts:	11		Revenues:	0
1920		Genre:	Crime	Counts:	2		Revenues:	0
1920		Genre:	Drama	Counts:	16		Revenues:	0
1920		Genre:	History	Counts:	1		Revenues:	0
1920		Genre:	Horror	Counts:	4		Revenues:	0
1920		Genre:	Romance	Counts:	6		Revenues:	0
1920		Genre:	Science Fiction	Counts:	2		Revenues:	0
1920		Genre:	Thriller	Counts:	2		Revenues:	0
1920		Genre:	Western	Counts:	3		Revenues:	0
1920		Language:	Deutsch	Counts:	2		Revenues:	0
1920		Language:	English	Counts:	5		Revenues:	0
1920		Language:	No Language	Counts:	4		Revenues:	0
1920		Language:	svenska	Counts:	1		Revenues:	0
1921		All Languages All Genres:		Counts:	21		Revenues:	2500000
1921		Genre:	Action	Counts:	3		Revenues:	0
1921		Genre:	Adventure	Counts:	3		Revenues:	0
1921		Genre:	Animation	Counts:	1		Revenues:	0
1921		Genre:	Comedy	Counts:	17		Revenues:	2500000
1921		Genre:	Crime	Counts:	3		Revenues:	0
1921		Genre:	Drama	Counts:	18		Revenues:	2500000
1921		Genre:	Fantasy	Counts:	3		Revenues:	0
1921		Genre:	History	Counts:	1		Revenues:	0
1921		Genre:	Horror	Counts:	3		Revenues:	0
1921		Genre:	Romance	Counts:	5		Revenues:	0
1921		Genre:	Thriller	Counts:	1		Revenues:	0
1921		Genre:	War	Counts:	1		Revenues:	0
1921		Language:	Deutsch	Counts:	3		Revenues:	0
1921		Language:	English	Counts:	13		Revenues:	0
1921		Language:	No Language	Counts:	5		Revenues:	2500000
1922		All Languages All Genres:		Counts:	19		Revenues:	400200
1922		Genre:	Action	Counts:	1		Revenues:	0
1922		Genre:	Adventure	Counts:	2		Revenues:	0
1922		Genre:	Animation	Counts:	1		Revenues:	0
1922		Genre:	Comedy	Counts:	10		Revenues:	0
1922		Genre:	Crime	Counts:	2		Revenues:	0
1922		Genre:	Documentary	Counts:	2		Revenues:	0
1922		Genre:	Drama	Counts:	12		Revenues:	400200
1922		Genre:	Family	Counts:	1		Revenues:	0
1922		Genre:	Fantasy	Counts:	3		Revenues:	0
1922		Genre:	History	Counts:	1		Revenues:	0
1922		Genre:	Horror	Counts:	2		Revenues:	0
1922		Genre:	Mystery	Counts:	2		Revenues:	0
1922		Genre:	Romance	Counts:	5		Revenues:	0
1922		Genre:	Thriller	Counts:	2		Revenues:	0
1922		Genre:	Western	Counts:	1		Revenues:	0
1922		Language:	Deutsch	Counts:	3		Revenues:	0
1922		Language:	English	Counts:	12		Revenues:	0
1922		Language:	No Language	Counts:	3		Revenues:	400200
1922		Language:	ქართული	Counts:	1		Revenues:	0
1923		All Languages All Genres:		Counts:	17		Revenues:	623
1923		Genre:	Adventure	Counts:	2		Revenues:	0
1923		Genre:	Animation	Counts:	1		Revenues:	0
1923		Genre:	Comedy	Counts:	10		Revenues:	623
1923		Genre:	Drama	Counts:	14		Revenues:	0
1923		Genre:	Family	Counts:	1		Revenues:	0
1923		Genre:	Fantasy	Counts:	3		Revenues:	0
1923		Genre:	Horror	Counts:	3		Revenues:	0
1923		Genre:	Romance	Counts:	6		Revenues:	623
1923		Genre:	Thriller	Counts:	1		Revenues:	0
1923		Language:	English	Counts:	7		Revenues:	0
1923		Language:	Français	Counts:	1		Revenues:	0
1923		Language:	No Language	Counts:	9		Revenues:	623
1924		All Languages All Genres:		Counts:	21		Revenues:	1213880
1924		Genre:	Action	Counts:	3		Revenues:	1213880
1924		Genre:	Adventure	Counts:	6		Revenues:	1213880
1924		Genre:	Animation	Counts:	2		Revenues:	0
1924		Genre:	Comedy	Counts:	8		Revenues:	0
1924		Genre:	Crime	Counts:	2		Revenues:	0
1924		Genre:	Documentary	Counts:	3		Revenues:	0
1924		Genre:	Drama	Counts:	21		Revenues:	1213880
1924		Genre:	Family	Counts:	1		Revenues:	1213880
1924		Genre:	Fantasy	Counts:	7		Revenues:	1213880
1924		Genre:	History	Counts:	1		Revenues:	0
1924		Genre:	Horror	Counts:	2		Revenues:	0
1924		Genre:	Mystery	Counts:	1		Revenues:	0
1924		Genre:	Romance	Counts:	4		Revenues:	0
1924		Genre:	Science Fiction	Counts:	2		Revenues:	0
1924		Genre:	Thriller	Counts:	1		Revenues:	0
1924		Genre:	Western	Counts:	1		Revenues:	0
1924		Language:	Deutsch	Counts:	7		Revenues:	0
1924		Language:	English	Counts:	6		Revenues:	0
1924		Language:	Français	Counts:	2		Revenues:	0
1924		Language:	No Language	Counts:	4		Revenues:	1213880
1924		Language:	Pусский	Counts:	2		Revenues:	0
1925		All Languages All Genres:		Counts:	23		Revenues:	11545100
1925		Genre:	Action	Counts:	1		Revenues:	0
1925		Genre:	Adventure	Counts:	5		Revenues:	11500000
1925		Genre:	Animation	Counts:	1		Revenues:	0
1925		Genre:	Comedy	Counts:	15		Revenues:	2500000
1925		Genre:	Crime	Counts:	3		Revenues:	704000
1925		Genre:	Documentary	Counts:	2		Revenues:	0
1925		Genre:	Drama	Counts:	23		Revenues:	34249101
1925		Genre:	Family	Counts:	1		Revenues:	0
1925		Genre:	Fantasy	Counts:	2		Revenues:	0
1925		Genre:	History	Counts:	1		Revenues:	45100
1925		Genre:	Horror	Counts:	2		Revenues:	0
1925		Genre:	Romance	Counts:	10		Revenues:	22704001
1925		Genre:	Science Fiction	Counts:	2		Revenues:	0
1925		Genre:	War	Counts:	2		Revenues:	22000000
1925		Genre:	Western	Counts:	4		Revenues:	0
1925		Language:		Counts:	1		Revenues:	0
1925		Language:	Dansk	Counts:	1		Revenues:	0
1925		Language:	Deutsch	Counts:	1		Revenues:	0
1925		Language:	English	Counts:	12		Revenues:	11500000
1925		Language:	Français	Counts:	1		Revenues:	0
1925		Language:	No Language	Counts:	5		Revenues:	0
1925		Language:	Pусский	Counts:	2		Revenues:	45100
1926		All Languages All Genres:		Counts:	30		Revenues:	966878
1926		Genre:	Action	Counts:	6		Revenues:	0
1926		Genre:	Adventure	Counts:	6		Revenues:	0
1926		Genre:	Animation	Counts:	1		Revenues:	0
1926		Genre:	Comedy	Counts:	13		Revenues:	0
1926		Genre:	Crime	Counts:	2		Revenues:	0
1926		Genre:	Documentary	Counts:	5		Revenues:	0
1926		Genre:	Drama	Counts:	31		Revenues:	1624878
1926		Genre:	Fantasy	Counts:	3		Revenues:	0
1926		Genre:	History	Counts:	1		Revenues:	0
1926		Genre:	Horror	Counts:	5		Revenues:	0
1926		Genre:	Mystery	Counts:	1		Revenues:	0
1926		Genre:	Romance	Counts:	16		Revenues:	658000
1926		Genre:	Thriller	Counts:	1		Revenues:	0
1926		Genre:	War	Counts:	2		Revenues:	0
1926		Genre:	Western	Counts:	4		Revenues:	0
1926		Language:	Deutsch	Counts:	2		Revenues:	0
1926		Language:	English	Counts:	14		Revenues:	966878
1926		Language:	Français	Counts:	2		Revenues:	0
1926		Language:	No Language	Counts:	9		Revenues:	0
1926		Language:	Pусский	Counts:	2		Revenues:	0
1926		Language:	日本語	Counts:	1		Revenues:	0
1927		All Languages All Genres:		Counts:	19		Revenues:	1678300
1927		Genre:	Action	Counts:	2		Revenues:	0
1927		Genre:	Adventure	Counts:	2		Revenues:	0
1927		Genre:	Comedy	Counts:	11		Revenues:	1027757
1927		Genre:	Crime	Counts:	4		Revenues:	0
1927		Genre:	Documentary	Counts:	2		Revenues:	0
1927		Genre:	Drama	Counts:	30		Revenues:	1678300
1927		Genre:	History	Counts:	5		Revenues:	0
1927		Genre:	Horror	Counts:	3		Revenues:	0
1927		Genre:	Music	Counts:	1		Revenues:	0
1927		Genre:	Mystery	Counts:	1		Revenues:	0
1927		Genre:	Romance	Counts:	16		Revenues:	1027878
1927		Genre:	Science Fiction	Counts:	1		Revenues:	650422
1927		Genre:	Thriller	Counts:	2		Revenues:	0
1927		Genre:	War	Counts:	3		Revenues:	0
1927		Language:	Deutsch	Counts:	1		Revenues:	0
1927		Language:	English	Counts:	11		Revenues:	1027757
1927		Language:	No Language	Counts:	6		Revenues:	650543
1927		Language:	Pусский	Counts:	1		Revenues:	0
1928		All Languages All Genres:		Counts:	37		Revenues:	2121097
1928		Genre:	Action	Counts:	5		Revenues:	0
1928		Genre:	Adventure	Counts:	3		Revenues:	596551
1928		Genre:	Animation	Counts:	2		Revenues:	0
1928		Genre:	Comedy	Counts:	16		Revenues:	97
1928		Genre:	Crime	Counts:	3		Revenues:	1200000
1928		Genre:	Documentary	Counts:	4		Revenues:	0
1928		Genre:	Drama	Counts:	45		Revenues:	2717648
1928		Genre:	Family	Counts:	1		Revenues:	0
1928		Genre:	Fantasy	Counts:	2		Revenues:	0
1928		Genre:	History	Counts:	2		Revenues:	0
1928		Genre:	Horror	Counts:	4		Revenues:	0
1928		Genre:	Mystery	Counts:	2		Revenues:	921000
1928		Genre:	Romance	Counts:	15		Revenues:	0
1928		Genre:	Science Fiction	Counts:	1		Revenues:	0
1928		Genre:	Thriller	Counts:	3		Revenues:	0
1928		Genre:	War	Counts:	2		Revenues:	0
1928		Genre:	Western	Counts:	2		Revenues:	0
1928		Language:	English	Counts:	21		Revenues:	2121000
1928		Language:	Français	Counts:	2		Revenues:	0
1928		Language:	No Language	Counts:	13		Revenues:	97
1928		Language:	Pусский	Counts:	1		Revenues:	0
1929		All Languages All Genres:		Counts:	58		Revenues:	4358000
1929		Genre:	Action	Counts:	3		Revenues:	0
1929		Genre:	Adventure	Counts:	3		Revenues:	0
1929		Genre:	Animation	Counts:	3		Revenues:	0
1929		Genre:	Comedy	Counts:	18		Revenues:	0
1929		Genre:	Crime	Counts:	4		Revenues:	0
1929		Genre:	Documentary	Counts:	3		Revenues:	0
1929		Genre:	Drama	Counts:	47		Revenues:	4358000
1929		Genre:	Family	Counts:	1		Revenues:	0
1929		Genre:	Fantasy	Counts:	1		Revenues:	0
1929		Genre:	History	Counts:	3		Revenues:	0
1929		Genre:	Music	Counts:	7		Revenues:	4358000
1929		Genre:	Mystery	Counts:	2		Revenues:	0
1929		Genre:	Romance	Counts:	18		Revenues:	4358000
1929		Genre:	Science Fiction	Counts:	1		Revenues:	0
1929		Genre:	Thriller	Counts:	5		Revenues:	0
1929		Genre:	War	Counts:	3		Revenues:	0
1929		Genre:	Western	Counts:	1		Revenues:	0
1929		Language:	Deutsch	Counts:	2		Revenues:	0
1929		Language:	English	Counts:	42		Revenues:	4358000
1929		Language:	No Language	Counts:	9		Revenues:	0
1929		Language:	Pусский	Counts:	2		Revenues:	0
1929		Language:	Český	Counts:	1		Revenues:	0
1929		Language:	ქართული	Counts:	1		Revenues:	0
1929		Language:	suomi	Counts:	1		Revenues:	0
1930		All Languages All Genres:		Counts:	73		Revenues:	8007940
1930		Genre:	Action	Counts:	4		Revenues:	8000000
1930		Genre:	Adventure	Counts:	2		Revenues:	0
1930		Genre:	Animation	Counts:	1		Revenues:	0
1930		Genre:	Comedy	Counts:	34		Revenues:	7940
1930		Genre:	Crime	Counts:	9		Revenues:	0
1930		Genre:	Documentary	Counts:	3		Revenues:	0
1930		Genre:	Drama	Counts:	47		Revenues:	8007940
1930		Genre:	Fantasy	Counts:	1		Revenues:	0
1930		Genre:	History	Counts:	2		Revenues:	8000000
1930		Genre:	Music	Counts:	14		Revenues:	0
1930		Genre:	Mystery	Counts:	3		Revenues:	0
1930		Genre:	Romance	Counts:	27		Revenues:	7940
1930		Genre:	Science Fiction	Counts:	1		Revenues:	0
1930		Genre:	Thriller	Counts:	3		Revenues:	0
1930		Genre:	War	Counts:	4		Revenues:	0
1930		Genre:	Western	Counts:	1		Revenues:	0
1930		Language:	Deutsch	Counts:	1		Revenues:	0
1930		Language:	English	Counts:	60		Revenues:	0
